name
Graham Gibbons
Graham Hawkins
Graham Moore (footballer)
Graham Wiggins
Grahame Bowen
Grahame Hodgson
Grant Wilmot
Greg Maher
Greg Pierce
Greg Stemrick
Gregorio Garavito Jiménez
Gregory P. Schmidt
Gregory Rabassa
Greta Zimmer Friedman
Grigore Obreja
Guan Guangfu
Guda Anjaiah
Guido Schmidt-Chiari
Guillermo Anderson
Gunaram Khanikar
Gunnar Garbo
Gunnar Gran
Gunnel Vallquist
Gunnila Bernadotte
Günter Braake
Günter Schröter
Gurdial Singh
Gustav Meier
Gustavo Bueno
Gustavo Julian Garcia
Guy Clark
Guy Hamilton
Guy Prather
Guy Woolfenden
Gwyn Thomas (poet)
Gwynn ap Gwilym
György Kéri
Gypsy Joe
Gyula Kosice
H. F. Gierke III
H. Joel Deckard
Haakon Sørbye
Habib (singer)
Habib-ur-Rehman (actor)
Hafsa Mossi
Hagen Liebing
Håkon Fimland
Hal Holman
Hal Hudson
Hal Lear
Halil İnalcık
Hallard White
Hamada Emam
Hamdi Al Banbi
Hamdy Ahmed
Hamza Ali
Hamzat Ahmadu
Hanif Mohammad
Hanna-Marie Weydahl
Hannan Shah
Hannes Arch
Hannes Bauer
Hannes Löhr
Hans Kleefeld
Hans Koschnick
Hans Mühlethaler
Hans Posthumus
Hans Ragnemalm
Hans Reffert
Hans Rosander
Hans Stenberg
Hans-Dietrich Genscher
Hans-Jürgen Appelrath
Hans-Martin Pawlowski
Hansrudi Wäscher
Harald Devold
Harald Grønningen
Haro Senft
"Harold ""H"" Nelson"
Harold A. Linstone
Harold C. Conklin
Harold Cohen (artist)
Harold Duane Vietor
Harold H. Saunders
Harold Hillman
Harold J. Morowitz
Harold Kalina
Harold La Borde
Harold Peterman
Harold Shillinglaw
Harold Zisla
Haron Din
Harrie Langman
Harriet Cornelia Mills
Harrison McIntosh
Harry Apted
Harry Elderfield
Harry Gilmer
Harry Glasgow
"Harry Gregory (footballer, born 1943)"
Harry Halbreich
Harry Harpham
Harry Jepson
Harry Moule
Harry Perkowski
Harry Rabinowitz
Harry Turbott
Harry Wade
Harry Wu
Haruko Wakita
Hasan Basri Durin
Hassan Al-Turabi
Hassan Sharif
Hatuey de Camps
Havo Molisale
Hayabusa (wrestler)
Hayes McClerkin
Hazel Newhook
Headley Bennett
Hector A. Cafferata Jr.
Héctor Babenco
Hector Hatch
Héctor Zumbado
Hedy Epstein
Heinz Bohlen
Heinz Kiehl
Heinz Lucas
Heinz-Georg Baus
Helen Bailey
Helen Fabela Chávez
Helena Benitez
Helias Doundoulakis
Hélio Garcia
Helle-Vibeke Erichsen
Helmut Koester
Helmut Rohde
Helmut Veith
Hendrikje Fitz
Henk Hofland
Henk Schueler
Henning Enoksen
Henning Voscherau
Henri de Turenne
Henrietta Phipps
Henrique N'zita Tiago
Henry Childs
Henry Connor (botanist)
Henry Harpending
Henry Hobhouse
Henry McCullough
Henry Porter (Canadian admiral)
Henry R. Horsey
Henry Sebastian D'Souza
Henry Snyder
Henry Worsley (explorer)
Henryk Średnicki
Herawati Diah
Herbert L. Abrams
Herbert Louis
Herbert Martin
Herbert Theodore Milburn
Herman Joseph Sahadat Pandoyoputro
Herman Obermayer
Hermann Kant
Hernán Gamboa
Herschell Gordon Lewis
Herta Groves
Hidayat Inayat Khan
Hilarius Moa Nurak
Hilary Putnam
Hildesuse Gaertner
Hilmar Thate
Hiroko Nakamura
Hiroshi Minatoya
Ho Fan
Hokie Gajan
Holger Ursin
Hollis L. Harris
Homa Nategh
Homayoun Behzadi
Honey Chhaya
Hoot Hester
Horace Ward
Horacio Ernesto Benites Astoul
Horacio Etchegoyen
Horacio Olivo
Horacio Salgán
Horst Meyer (physicist)
Horst Mittelstaedt
Horst Sachs
Hotaru Akane
Houshang Ostovar
Hovhannes Tcholakian
Howard Cable
Howard Dawson
"Howard E. Butt, Jr."
Howard G. Swafford
Howard King (public-address announcer)
Howard Koslow
Howard Marks
Howard Meeks
Howard Raiffa
Howard Schachman
Hu Hongwen
Hubbard Alexander
Hubert Giraud
Hubert Yockey
Hugh Faulkner
Hugh Honour
Hugh Mortimer
Hugh O'Brian
Hugh Smith (American football)
Hughes Oliphant Old
Hugo Niebeling
Hugo Rietveld
Hugo Tassara
Huguette Dreyfus
Humbert Allen Astredo
Hung-ta Chang
Huntly D. Millar
Hussein Sheikh Abdirahman
Ian Britton (Scottish footballer)
Ian Cowap
Ian Deans
"Ian Gibson (footballer, born 1943)"
Ian King (footballer)
Ian Murray (bishop)
Ian Pieris
Ian Robinson (cricket umpire)
Ian Sander
Ian Watkin
Ibrahim El Bakraoui
Ida Gaskin
Ida Pedanda Gede Made Gunung
Ideler Tonelli
Ignacio Padilla
Ignatius Huang Shou-cheng
Igor de Rachewiltz
Igor Fesunenko
Igor Khait
Igor Pashkevich
Igor Sergun
Igor Volchok
Ihor Zaytsev
Ilias Polatidis
Ilija Ivezić
Ilir Hoti
Ilkka Hanski
Ilkka Ruohonen
Ilmari Susiluoto
Imogen Skirving
Imre Pozsgay
Inder Malhotra
Ines Mandl
Inez Y. Kaiser
Inga Clendinnen
Inge King
Ingram Olkin
Inocente Carreño
Intizar Hussain
Ioan Gyuri Pascu
Ioannis Petridis
Iolanda Balaș
Ion Panțuru
