name
Balwantrai Bhatt
Bambi Sheleg
Bandar bin Saud bin Abdulaziz Al Saud
Banharn Silpa-archa
Bankroll Fresh
Banza Mukalay
Barbara Allyne Bennet
Barbara Almond
Barbara Berger
Barbara Goldsmith
Barbara Hardy
Barbara M. Clark
Barbara Turner (screenwriter)
Bård Breivik
Barendra Krushna Dhal
Barnabas R. Halem ’Imana
Barney Hall
Barrington Watson
Barry Brickell
Barry Chamish
Barry Davies (soldier)
Barry Hines
Barry Hollowell
Barry Howard
Barry Jenner
Barry Jones (bishop)
Barry Myers
Bas van Erp
Basia Frydman
Basil Blackshaw
Bata Živojinović
Bayard Johnson
Bea Maddock
Beatrice de Cardi
Beau St. Clair
Béla Biszku
Béla Kuharszki
Belinda Nash
Ben Bagdikian
Ben Idrissa Dermé
Ben Koufie
Ben Patterson
Ben Press
Benet Rosell
Benito Cocchi
Benjamin de Roo
Benjamin F. Shobe
Benjamin Manglona
Bennie Purcell
Benoît Lacroix
Benoît Violier
Benoîte Groult
Ben-Zion Gold
Berend Jan Udink
Berge Furre
Bergljot Hobæk Haff
Berit Mørdre
Bern Herbolsheimer
Bernard B. Wolfe
Bernard Bergonzi
Bernard Cookson
Bernard Dufour
Bernard Lamarre
Bernard Neal
Bernard Piras
Bernard Quennehen
Bernard Shrimsley
Bernardo Provenzano
Bernardo Ribeiro
Bernd Hoss
Bernhard Hassenstein
Bernie Worrell
Berrick Saul
Bert Llewellyn
Berta Cáceres
Bertil Roos
Beryl Crockford
Betsy Bloomingdale
Betty Francis
Betty Guy
Betty Jane Watson
Betty Rosenquest Pratt
Betty Sabo
Bettye Caldwell
Bharat Shah (cricketer)
Bhavarlal Jain
Big Kap
Bill Alsup
Bill Backer
Bill Barrett
Bill Berkson
Bill Birchfield
Bill Cardille
Bill Cooper (sailor)
Bill Cotty (American politician)
Bill Cunningham (American photographer)
Bill Etra
"Bill Foster (basketball, born 1929)"
Bill Gadsby
Bill Glassford
Bill Groom
Bill Guilfoile
Bill Ham
Bill Henderson (performer)
Bill Holdsworth
Bill Johnson (skier)
Bill Lenkaitis
Bill MacDermott
Bill MacIlwraith
Bill Michael
Bill Mollison
Bill Nojay
Bill Nunn
Bill Plager
Bill Reinhard
Bill Richmond (writer)
Bill Roberts (basketball)
Bill Robinson (American football)
Bill Rosendahl
Bill Sevesi
Bill Snowden (rugby league)
Bill Wade
Bill Whitby
Bill Williams (Australian footballer)
Billie Nipper
Billy Faier
Billy Marshall Stoneking
Billy Name
Billy Paul
Billy Quinn (hurler)
Billy Redmayne
Billy Ritchie
Binyamin Ben-Eliezer
Bishnodat Persaud
Bjarne Saltnes
Black (singer)
Blackie Gejeian
Blackie Sherrod
Blackjack Mulligan
Blake Krikorian
Blanche Hartman
Blas Avena
Bloeme Evers-Emden
Blowfly (musician)
Bo Nat Khann Mway
Bob Adelman
"Bob Armstrong (basketball, born 1933)"
Bob Arnott
Bob Bennett (politician)
Bob Bissonnette
Bob Brown (basketball)
Bob Bryant (politician)
Bob Charles (politician)
Bob Dailey
Bob Elliott (comedian)
Bob Ellis
Bob Halverson
Bob Harkey
Bob Harrison (American football)
Bob Holman (academic)
Bob Kiley
Bob Oatley
Bob Pelkington
Bob Rumball
Bob Skelton (jockey)
Bob Spicer
Bob Tizard
Bob Wielinga
Bob Wilkinson
Bob Williams (quarterback)
Bobbie Heine Miller
Bobby Breen
Bobby Carroll
Bobby Chacon
Bobby Curtola
Bobby Hutcherson
Bobby Johns
Bobby McIlvenny
Bobby Wanzer
Bodil Malmsten
Bogdan Denitch
Bogdan Ulmu
Bogusław Kaczyński
Bohumil Kubát
Bohuslav Kokotek
Bojja Tharakam
Bommi Baumann
Boniface Choi Ki-San
Bonnie Brown (musician)
Bonnie Law
Bořek Šípek
Børge Bach
Boris Hybner
Boris Schnaiderman
Boris Trakhtenbrot
Boualem Bessaïh
Boy-Boy Mosia
Boyce F. Martin Jr.
Brad Fuller (composer)
Brad Kent
Brahim Chergui
Brahim Zniber
Braj Kachru
Bram Goldsmith
Brandon Astor Jones
Brandon Grove
Braulio Manuel Fernández
Brenda Banks
Brenda Naylor
Brendan Healy (comedian)
Brendan Sloan
Brett Smiley
Brian Asawa
Brian Barnett Duff
Brian Bedford
Brian Johns (businessman)
Brian Johnson (rugby league)
Brian Key
Brian Reidy
Brian Rix
Brian Roberts (Australian rules footballer)
Brian Robinson (chemist)
Brian White (British politician)
Brian Wildsmith
Brock Pemberton
Bruce Burrell
Bruce Lacey
Bruce Mansfield
Bruno Agostinelli
Bruno Bonaldi
Bruno Poromaa
Bruno Zuppiger
Bryan Clauson
Bryan Clutterbuck
Bryan Edwards (footballer)
"Bryan Robinson (American football, born 1974)"
Bryan Wiedmeier
Bryce Dejean-Jones
Bryce Jordan
Bryce Rohde
Buck Kartalian
Bud Beardmore
Bud Collins
Bud Gregory
Bud Spencer
Bud Webster
Buddy Ryan
Budi Anduk
Bukky Ajayi
Bülent Eken
Bur’i Mohamed Hamza
Burhanettin Bigalı
Burt Kwouk
Burt Nodella
Buster Cooper
Buzzy Wilkinson
C. L. Blast
C. Martin Croker
C. Michael Harper
C. V. Subramanian
C. Welborn Daniel
C.-H. Hermansson
Cabot Lyford
Cadalack Ron
Caesar Belser
Camille Dagenais
Camille DesRosiers
Candy Ruff
Candye Kane
Cara McCollum
Carillo Gritti
Carina Jaarnek
Carl E. Wang
Carl Falck
Carl Fredrik Reuterswärd
Carl Haas
Carl M. Vogel
Carl Miles
Carl Nordling
Carla Lane
Carlo Azeglio Ciampi
Carlo Mastrangelo
Carlo Monti
Carlos Bulgheroni
Carlos Cámara
Carlos García y García
Carlos Gorostiza
Carlos Loyzaga
Carlos Milcíades Villalba Aquino
Carlos Morocho Hernández
Carlos Nine
Carlos Quintero Arce
Carmelau Monestime
Carmelo Morelos
Carmen Hernández
Carmen Pereira
Carole Switala
Carolyn D. Wright
Carolyn Denning
Carolyn See
Carolyn Squires
Cary Blanchard
Cassandra Butts
Cauby Peixoto
Cayetano Paderanga Jr.
Cecil Hechanova
"Cecil Parkinson,  Baron Parkinson"
Cedric McKinnon
Cedric Ritchie
Cedric Robinson
Celso Peçanha
Cesare Gelli
Cezary Wodziński
Chad Brown (American football official)
Chaim Avrohom Horowitz
Chamsulvara Chamsulvarayev
Chang Yung-fa
Charles Bawden
Charles Bilezikian
Charles Brading
Charles C. Campbell
Charles Caldwell Ryrie
Charles Chaynes
Charles Congden Carpenter
Charles Davis (saxophonist)
Charles Garabedian
Charles Gatewood
Charles H. Henry
Charles Hirsch
Charles J. Pilliod Jr.
Charles Kaufman (educator)
Charles R. Stelck
Charles Schultze
Charles Thomas (historian)
Charles Thompson (jazz)
Charles Toubé
Charles Utete
Charles Wilson (rugby player)
Charles Z. Smith
Charles-Émile Loo
Charlie Beamon
Charlie Hodge (ice hockey)
Charlie Sands (baseball)
Charlie Tuna
Charmian Carr
Charti Lal Goel
Chayito Valdez
Chen Jinhua
Chen Nengkuan
Chen Shilu
Chen Zhongshi
Cheng Yu-tung
Chennamaneni Rajeshwara Rao
Cherussery Zainuddeen Musliyar
Cherylene Lee
Chiaki Morosawa
Chico Fernández
Chief Zee
Chip Hooper
Chips Moman
Chiyonofuji Mitsugu
Choo-Choo Coleman
Chor Yeok Eng
Chow Lien-hwa
Chris Amon
Chris Costner Sizemore
Chris Kenny (boxing trainer)
Chris Mitchell (Scottish footballer)
Chris Parkinson (broadcaster)
Chris Warren (musician)
Christer Ericsson
Christian Berg-Nielsen
Christina Grimmie
Christine Jackson (cellist)
Christine Lawrence Finney
Christine Picavet
Christopher Armishaw
Christopher Rush
Christy O'Connor Jnr
Christy O'Connor Snr
Chu Qing
Chuck Curtis
Chuck Pitcock
Chuck Waseleski
Chus Lampreave
Cicely Mayhew
Cielito del Mundo
Cindy Nicholas
Cinna Lomnitz
Ciriaco Cañete
Clarence Brooks
Clarence Clifton Young
Clarence D. Rappleyea Jr.
Clarence James
Clarence Makwetu
Claude Confortès
Claude Estier
Claude Jeancolas
Claude Le Ber
Claude Lefebvre
Claude Parent
Claude Williamson
Claude-Jean Philippe
Claudine K. Brown
Claudio Olinto de Carvalho
Cliff Michelmore
Clifford Curry
Clifford S. Perlman
Clifford Vaughs
Clifton C. Garvin
Clodomir Santos de Morais
Clovis Maksoud
Clyde Lovellette
Clyde Mashore
Coca Crystal
Coe Swobe
Colin Butler (entomologist)
Colin Knight (educationalist)
Colin Low (filmmaker)
Colin O'Brien (photographer)
Colleen O'Connor
Concepcion Picciotto
Connie Crothers
Connie Mhone
Conrad K. Cyr
Conrad Phillips
Conrad Prebys
Conrad Santos
Constance Beresford-Howe
Constance Glube
Constantijn Kortmann
Constantin Mihail
Cornel Patrichi
Cornelis Zitman
Corrado Farina
Corry Brokken
Cory Taylor
Cox Habbema
Coy Wayne Wesbrook
Craig Windham
Craven C. Rogers Jr.
Cristian Moisescu
Cristiana Corsi
Curley Johnson
Curt Hofstad
Curtis Hanson
Curtis Hertel
Curtis Roosevelt
Cynthia Cooke
Cynthia Szigeti
Cyril C. Perera
Cyril Edel Leonoff
D. B. Nihalsinghe
D. G. Jones
D. J. Cameron
Daan Myngheer
Daasebre Gyamenah
Dabney Montgomery
Dag Gundersen
Dagfinn Gedde-Dahl
Dai Dower
Dale Bumpers
Dale Griffin
Dalian Atkinson
Dalmiro Sáenz
Dalpat Singh Paraste
Grace Hollander
Leonie Kramer
Margaret Anstee
Marion Kettlewell
Zaha Hadid
Dan Daniel (radio personality)
Dan Dryden
Dan Gerson
Dan Haggerty
Dan Hicks (singer)
Dan Ireland
Daniel Aaron
Daniel Berrigan
Daniel Joseph Bohan
Daniel Willems
Daniela Dessì
Danny Kopec
Danny Nettey
Danny Nykoluk
Danus Skene
Daphne Ceeney
Darell Koons
Darko Grubor
Darlene Jones
Darrell Hogan
Darrell Ward
Darren Seals
Darryl Hunt
